CONCESIONARIO,ID LOCALIDAD,DIRECCION,NOMBRE,FECHA VIG,LONGITUD,LATITUD
,10,CL 71 80A 33,N/A,Dec-21,-74.103579736,4.6912363830001
,10,KR 80 73 37,N/A,Dec-21,-74.100552347,4.6940174540001
,10,KR 78A 78 28,N/A,Dec-21,-74.096369953,4.6986189780001
,10,CL 77A 80A 44,N/A,Dec-21,-74.09797411,4.6987408530001
,10,DG 84A 77 80,N/A,Dec-21,-74.094570979,4.7061679760001
,10,DG 84A 76C 08,N/A,Dec-21,-74.093292861,4.7061430210001
,10,AC 53 74A 73,N/A,Dec-21,-74.109777314,4.675641295
,10,CL 64A 81A 61,N/A,Dec-21,-74.110928495,4.683408613
,10,TV 85 63B 06,N/A,Dec-21,-74.111338216,4.682185684
,10,TV 85 64B 22,N/A,Dec-21,-74.110654111,4.6843270100001
,10,KR 77A 68B 78,N/A,Dec-21,-74.102325561,4.6876881310001
,10,CL 71A 74A 58,N/A,Dec-21,-74.098332198,4.688908828
,10,AC 72 75 05,N/A,Dec-21,-74.098449451,4.6896446490001
,10,KR 77A 71B 42,N/A,Dec-21,-74.099858191,4.690836689
,10,DG 82G 76 04,N/A,Dec-21,-74.092566164,4.7034321190001
,10,DG 82G 72C 46,N/A,Dec-21,-74.08964006,4.703735883
,10,TV 93 53 78,N/A,Dec-21,-74.118256435,4.687410814
,10,KR 92 64C 17,N/A,Dec-21,-74.117048466,4.6889961970001
,10,KR 92 64C 73,N/A,Dec-21,-74.117048466,4.6889961970001
,10,TV 93 63 76 IN 15,N/A,Dec-21,-74.117048466,4.6889961970001
,10,TV 93 63 76 IN 12,N/A,Dec-21,-74.117048466,4.6889961970001
,10,TV 93 63 76 IN 9,N/A,Dec-21,-74.117048466,4.6889961970001
,10,TV 93 63 76 IN 1,N/A,Dec-21,-74.117048466,4.6889961970001
,10,CL 64G 92 43,N/A,Dec-21,-74.117048466,4.6889961970001
,10,TV 93 63 76 IN 10,N/A,Dec-21,-74.117048466,4.6889961970001
,10,CL 68 88 20,N/A,Dec-21,-74.110616153,4.691927215
,10,CL 68A 89 83,N/A,Dec-21,-74.11153012,4.6929649030001
,10,CL 68A 87 29,N/A,Dec-21,-74.10979854,4.691846179
,10,KR 86A 70A 02,N/A,Dec-21,-74.107280177,4.693702116
,10,CL 70A 86 03,N/A,Dec-21,-74.107385959,4.693534621
,10,KR 90 69A 10,N/A,Dec-21,-74.1108339,4.6939593000001
,10,CL 70A 89A 28,N/A,Dec-21,-74.109866103,4.69546396
,10,CL 71C 93 29,N/A,Dec-21,-74.11200155,4.6992833350001
,10,DG 71B 96 66,N/A,Dec-21,-74.114646585,4.701633362
,10,CL 71B 99C 10 PI 1,N/A,Dec-21,-74.11693195,4.7023201920001
,10,AC 72 102 23,N/A,Dec-21,-74.118161486,4.7049322880001
,10,KR 100B 71B 15,N/A,Dec-21,-74.117758012,4.703210433
,10,KR 102A 71C 08,N/A,Dec-21,-74.118803095,4.7042718000001
,10,CL 71B 100A 18,N/A,Dec-21,-74.117615851,4.7029200800001
,10,CL 71B 100A 04,N/A,Dec-21,-74.117516027,4.702835556
,10,AC 72 101A 12,N/A,Dec-21,-74.117481073,4.704914
,10,AC 72 101A 22,N/A,Dec-21,-74.117539544,4.704964714
,10,KR 103 74B 25,N/A,Dec-21,-74.11690091,4.707678155
,10,TV 94 82A 06,N/A,Dec-21,-74.103553163,4.7087786450001
,10,TV 94 82A 58,N/A,Dec-21,-74.103553163,4.7087786450001
,10,TV 94 82A 42,N/A,Dec-21,-74.103553163,4.7087786450001
,10,KR 113B 63D 22,N/A,Dec-21,-74.140145982,4.7083493060001
,10,DG 78C 108A 15,N/A,Dec-21,-74.118971349,4.714585116
,10,AC 53 71 12,N/A,Dec-21,-74.105086938,4.669886231
,10,KR 69H 73 64,N/A,Dec-21,-74.088554639,4.6832926750001
,10,CL 75 69P 47,N/A,Dec-21,-74.087885306,4.6867889050001
,10,AK 72 50 53,N/A,Dec-21,-74.108970763,4.669530837
,10,AC 53 73 09,N/A,Dec-21,-74.108151825,4.672771536
,10,CL 63B 80 25,N/A,Dec-21,-74.110876701,4.6814340280001
,10,AC 63 77A 08,N/A,Dec-21,-74.109033031,4.6794349420001
,10,KR 77A 63B 35,N/A,Dec-21,-74.108539638,4.6801500280001
,10,TV 85 64I 04,N/A,Dec-21,-74.110045222,4.686650032
,10,KR 74B 65A 32,N/A,Dec-21,-74.102918173,4.682399715
,10,KR 79 64H 72,N/A,Dec-21,-74.107199419,4.684636154
,10,CL 69A 83 47,N/A,Dec-21,-74.106921551,4.69130528
,10,KR 77A 66A 20,N/A,Dec-21,-74.104172112,4.685286096
,10,CL 72A 73A 62,N/A,Dec-21,-74.096677821,4.689611621
,10,AC 72 74A 70,N/A,Dec-21,-74.097895535,4.689806688
,10,CL 76 81 08,N/A,Dec-21,-74.099349495,4.697798764
,10,CL 77A 78A 67,N/A,Dec-21,-74.097623868,4.6979840440001
,10,CL 77A 80A 49,N/A,Dec-21,-74.098241356,4.6984484450001
,10,KR 76 77A 63,N/A,Dec-21,-74.094555837,4.696529824
,10,TV 76 81A 10,N/A,Dec-21,-74.091014225,4.6991266800001
,10,DG 84A 81A 04,N/A,Dec-21,-74.095468618,4.706188291
,10,TV 76 84A 37,N/A,Dec-21,-74.092515752,4.706391727
,10,CL 74 75 66,N/A,Dec-21,-74.097178833,4.692279475
,10,KR 76 73 08,N/A,Dec-21,-74.097995168,4.6912816660001
,10,DG 82G 73A 06,N/A,Dec-21,-74.090080362,4.7037637610001
,10,KR 94 66A 57,N/A,Dec-21,-74.115713197,4.694431122
,10,AC 80 86 94,N/A,Dec-21,-74.101746289,4.7040111160001
,10,AC 80 90 64,N/A,Dec-21,-74.104533379,4.705050919
,10,KR 93 81 49,N/A,Dec-21,-74.106261788,4.706876632
,10,AC 72 100A 03,N/A,Dec-21,-74.11675458,4.703728443
,10,KR 100B 72 62,N/A,Dec-21,-74.116204045,4.704693654
,10,KR 101 72 33,N/A,Dec-21,-74.116999779,4.704792218
,10,KR 121 64 31,N/A,Dec-21,-74.14145713,4.714289965
,10,KR 124 64C 21,N/A,Dec-21,-74.141803452,4.7165896980001
,10,KR 107 79A 41,N/A,Dec-21,-74.117277561,4.715258487
,10,CL 79A BIS 107B 15,N/A,Dec-21,-74.117455606,4.7150107220001
,10,CL 73 107 64,N/A,Dec-21,-74.122284158,4.7100133480001
,10,KR 69 63A 51,N/A,Dec-21,-74.096838329,4.6697887010001
,10,CL 71A 71 72,N/A,Dec-21,-74.094601431,4.6854994140001
,10,CL 76A 87 18,N/A,Dec-21,-74.103565293,4.701975271
,10,CL 77A 90 35,N/A,Dec-21,-74.105258264,4.7041382470001
,10,KR 89A 81 10,N/A,Dec-21,-74.102537999,4.7050031580001
,10,AC 53 70 91,N/A,Dec-21,-74.104890949,4.669007854
,10,CL 69 70 55,N/A,Dec-21,-74.094446988,4.6809176560001
,10,KR 70C BIS 71 03,N/A,Dec-21,-74.093824864,4.6836422870001
,10,KR 70F 72 42,N/A,Dec-21,-74.092555819,4.6856666700001
,10,KR 70F 74D 43,N/A,Dec-21,-74.090431556,4.6891824950001
,10,KR 69B 74B 39,N/A,Dec-21,-74.08659815,4.684337563
,10,AK 70 72 12,N/A,Dec-21,-74.091257859,4.684073633
,10,AC 53 72A 13,N/A,Dec-21,-74.107610682,4.671939332
,10,KR 74B 65A 27,N/A,Dec-21,-74.103232048,4.682614513
,10,CL 66A 78 83,N/A,Dec-21,-74.105993392,4.6865521820001
,10,KR 81A 64G 42,N/A,Dec-21,-74.108838857,4.684869463
,10,CL 71B 81A 96,N/A,Dec-21,-74.10420826,4.693917347
,10,CL 71B 81A 92 PI 1,N/A,Dec-21,-74.104157809,4.693877932
,10,KR 78A 70 93,N/A,Dec-21,-74.102682159,4.6905371240001
,10,CL 74 BIS 85 54,N/A,Dec-21,-74.104120781,4.698324445
,10,CL 75 BIS 84 35,N/A,Dec-21,-74.102483352,4.6986094480001
,10,KR 78B 72 35 LC 0,N/A,Dec-21,-74.101400943,4.6928750110001
,10,KR 80 72A 34,N/A,Dec-21,-74.100889364,4.6931188620001
,10,CL 72A 74A 27,N/A,Dec-21,-74.097411008,4.689728915
,10,KR 82 77A 51,N/A,Dec-21,-74.099041585,4.699882702
,10,DG 85 76 63,N/A,Dec-21,-74.093286176,4.706368916
,10,DG 85 79A 79,N/A,Dec-21,-74.095465177,4.706414277
,10,KR 73A 47 61,N/A,Dec-21,-74.112644547,4.6698392710001
,10,KR 76 72A 37,N/A,Dec-21,-74.098522143,4.691183805
,10,CL 69A 77C 36,N/A,Dec-21,-74.103182566,4.6887897350001
,10,CL 72A 72A 87,N/A,Dec-21,-74.09629677,4.6888879840001
,10,CL 71B 77A 26,N/A,Dec-21,-74.100297395,4.6909917450001
,10,TV 73A 82H 55,N/A,Dec-21,-74.090352932,4.704553651
,10,CL 65 93 63,N/A,Dec-21,-74.117870228,4.691078745
,10,CL 65A 93 60,N/A,Dec-21,-74.11777535,4.693463535
,10,CL 68A 90 04,N/A,Dec-21,-74.111542989,4.693267545
,10,CL 70A 90 16,N/A,Dec-21,-74.110245936,4.6956985540001
,10,CL 75 92A 07,N/A,Dec-21,-74.10906603,4.702592985
,10,KR 92 81 04,N/A,Dec-21,-74.104550298,4.706872463
,10,TV 94L 81A 22,N/A,Dec-21,-74.10603369,4.709495443
,10,KR 101 71C 81,N/A,Dec-21,-74.117502006,4.7041890360001
,10,CL 66A 97A 15,N/A,Dec-21,-74.119988294,4.695508803
,10,CL 75C 105C 09,N/A,Dec-21,-74.119234364,4.7095377590001
,10,KR 105 77A 82,N/A,Dec-21,-74.116878492,4.711536289
,10,CL 73 107C 12,N/A,Dec-21,-74.122959776,4.7107507210001
,10,CL 63C 69 06 PI 1,N/A,Dec-21,-74.096424399,4.6704112200001
,10,AC 80 68G 59,N/A,Dec-21,-74.081159993,4.6858802030001
,10,CL 75 89 36,N/A,Dec-21,-74.106128433,4.7008298530001
,10,AC 90 87A 46,N/A,Dec-21,-74.096044205,4.711791174
,10,CL 77A 89A 66,N/A,Dec-21,-74.1044573,4.704157273
,10,KR 94H 84 84,N/A,Dec-21,-74.102953809,4.710602952
,10,CL 66B 70 76,N/A,Dec-21,-74.096374952,4.679079078
,10,KR 70C BIS 70A 13,N/A,Dec-21,-74.094051835,4.6833270980001
,10,KR 69P 71A 13,N/A,Dec-21,-74.091542249,4.683413865
,10,KR 70F 73 04,N/A,Dec-21,-74.091750731,4.6868364960001
,10,AC 72 69 07,N/A,Dec-21,-74.088992338,4.6808390370001
,10,CL 79 69P 48,N/A,Dec-21,-74.084885919,4.689304422
,10,CL 68B 68A 34,N/A,Dec-21,-74.087673764,4.676014832
,10,CL 75 70 04,N/A,Dec-21,-74.088720632,4.6882897080001
,10,CL 79A 71B 12 PI 1,N/A,Dec-21,-74.089316063,4.693907606
,10,CL 51A 73A 05,N/A,Dec-21,-74.110543658,4.671936777
,10,AK 72 51 07,N/A,Dec-21,-74.108910385,4.669844413
,10,KR 73A 53 09,N/A,Dec-21,-74.108357076,4.6740750390001
,10,CL 66A 80 04,N/A,Dec-21,-74.105933983,4.687183857
,10,KR 77A 67 30,N/A,Dec-21,-74.103750711,4.6857429250001
,10,KR 83 71A 04,N/A,Dec-21,-74.104529837,4.693498478
,10,KR 83 71 42,N/A,Dec-21,-74.104908274,4.692905059
,10,AC 72 78 02,N/A,Dec-21,-74.100633296,4.6919845730001
,10,DG 83 83 41,N/A,Dec-21,-74.097863753,4.7037754670001
,10,DG 84A 81A 22,N/A,Dec-21,-74.095635661,4.7061428340001
,10,DG 84A 77 52 LC 1,N/A,Dec-21,-74.094363936,4.7061599150001
,10,DG 84A 82A 50,N/A,Dec-21,-74.096883869,4.7061568450001
,10,AC 72 83 16,N/A,Dec-21,-74.104077572,4.6947240220001
,10,AC 72 83 32,N/A,Dec-21,-74.104226589,4.6947541320001
,10,AC 72 75 52,N/A,Dec-21,-74.098564458,4.690299747
,10,KR 76 73A 28,N/A,Dec-21,-74.097378504,4.6920113790001
,10,KR 76 72B 23,N/A,Dec-21,-74.098316617,4.691452715
,10,CL 69A 77 04,N/A,Dec-21,-74.101559586,4.6874939140001
,10,KR 73A 71A 32,N/A,Dec-21,-74.09689291,4.687898928
,10,TV 73A 82 19,N/A,Dec-21,-74.090063239,4.701584344
,10,TV 73A 82D 35,N/A,Dec-21,-74.090127786,4.7033586160001
,10,CL 65 BIS 91 82,N/A,Dec-21,-74.116194788,4.691678353
,10,CL 68A 94 75,N/A,Dec-21,-74.115669272,4.6955284210001
,10,CL 68A 90 36,N/A,Dec-21,-74.111712445,4.69353928
,10,CL 70A 86A 60,N/A,Dec-21,-74.107790278,4.694078006
,10,CL 75B 94 05,N/A,Dec-21,-74.109559144,4.7040399590001
,10,KR 94 75 33 LC 1,N/A,Dec-21,-74.10980783,4.70368445
,10,KR 94 76 62,N/A,Dec-21,-74.108151922,4.705601722
,10,KR 92A 76 24,N/A,Dec-21,-74.107642053,4.7041332320001
,10,CL 76A 89A 35,N/A,Dec-21,-74.105105253,4.703074202
,10,CL 75 89A 16,N/A,Dec-21,-74.106384027,4.701006047
,10,KR 94 75 42 LC 1,N/A,Dec-21,-74.109472495,4.703574964
,10,KR 93A 75 04,N/A,Dec-21,-74.109397019,4.703104094
,10,KR 94 75 04,N/A,Dec-21,-74.109750636,4.703363456
,10,KR 93A 75 03,N/A,Dec-21,-74.109611711,4.7032632
,10,CL 75 92 17,N/A,Dec-21,-74.108740342,4.702362732
,10,KR 93A 73A 96,N/A,Dec-21,-74.109549562,4.702940579
,10,KR 93A 73A 97,N/A,Dec-21,-74.109739298,4.703080158
,10,KR 94 76 94,N/A,Dec-21,-74.107964866,4.705862048
,10,KR 87A 84A 61,N/A,Dec-21,-74.0996392,4.70788249
,10,TV 94 80A 46,N/A,Dec-21,-74.106806703,4.7067875340001
,10,CL 82 92 17 PI 1,N/A,Dec-21,-74.104301318,4.707546973
,10,KR 100B 71B 18,N/A,Dec-21,-74.117558541,4.7031158720001
,10,CL 73 86 11,N/A,Dec-21,-74.105303887,4.6974401850001
,10,CL 64 113A 94,N/A,Dec-21,-74.138749727,4.709462683
,10,AK 68 64 45,N/A,Dec-21,-74.092439222,4.669425983
,10,AK 72 74B 31,N/A,Dec-21,-74.09297995,4.6908433360001
,10,KR 90 76A 06,N/A,Dec-21,-74.105111179,4.703409929
,10,CL 83B 94 09,N/A,Dec-21,-74.103336972,4.7095336080001
,10,CL 71A 70 44 PI 1,N/A,Dec-21,-74.092315408,4.6838203400001
,10,KR 69R 75 65,N/A,Dec-21,-74.088083464,4.6884846360001
,10,KR 70F 72C 36,N/A,Dec-21,-74.09184408,4.68669838
,10,KR 69K 78 31 PI 2,N/A,Dec-21,-74.084941911,4.687784078
,10,KR 71A BIS 63D 26,N/A,Dec-21,-74.101590034,4.674860981
,10,AK 70 79B 21,N/A,Dec-21,-74.086121515,4.6920844370001
,10,CL 64F 74A 02,N/A,Dec-21,-74.104251682,4.68051353
,10,KR 76 64F 11,N/A,Dec-21,-74.10532492,4.681406152
,10,KR 83 71 99,N/A,Dec-21,-74.104868688,4.6934732780001
,10,CL 72A 78A 36,N/A,Dec-21,-74.101076592,4.6929728870001
,10,KR 78 BIS 76 97,N/A,Dec-21,-74.096703404,4.6972932730001
,10,DG 84A 82 55,N/A,Dec-21,-74.096343398,4.705826776
,10,KR 73A 48 39,N/A,Dec-21,-74.112346056,4.670122373
,10,KR 81 68B 11,N/A,Dec-21,-74.105419231,4.689413594
,10,AC 72 77A 26,N/A,Dec-21,-74.099961851,4.6914391770001
,10,CL 73A 75 68,N/A,Dec-21,-74.097458518,4.6918851930001
,10,KR 77A 68B 03,N/A,Dec-21,-74.102921199,4.687348104
,10,KR 74 66A 04,N/A,Dec-21,-74.101369781,4.682891274
,10,KR 72A 71A 38,N/A,Dec-21,-74.096056326,4.687358036
,10,KR 90 69A 53,N/A,Dec-21,-74.11086126,4.6945362000001
,10,CL 70A 87 34,N/A,Dec-21,-74.108279565,4.6945108430001
,10,KR 94 75C 93,N/A,Dec-21,-74.108715316,4.70530562
,10,KR 94 74A 42,N/A,Dec-21,-74.109878403,4.7031805030001
,10,KR 91A 73A 97,N/A,Dec-21,-74.108384924,4.7021061730001
,10,KR 94 73A 34,N/A,Dec-21,-74.110554269,4.70223944
,10,CL 81 92 86 AP 1,N/A,Dec-21,-74.105155268,4.7074448780001
,10,TV 94L 88 08,N/A,Dec-21,-74.100589655,4.7131214660001
,10,CL 85 90D 22,N/A,Dec-21,-74.101474304,4.7093205190001
,10,KR 123 63L 43,N/A,Dec-21,-74.14269832,4.7152419190001
,10,DG 78C 108 22,N/A,Dec-21,-74.118601851,4.71470858
,10,KR 72A 68B 46,N/A,Dec-21,-74.098264684,4.6841338130001
,10,KR 76 69A 38,N/A,Dec-21,-74.10074677,4.687172779
,10,CL 70 75 28,N/A,Dec-21,-74.100091481,4.6876097040001
,10,KR 68G 77 47,N/A,Dec-21,-74.083161081,4.683936811
,10,KR 73 74 04,N/A,Dec-21,-74.09436053,4.6901816610001
,10,KR 90 77 11,N/A,Dec-21,-74.104806704,4.7040377920001
,10,KR 89A 80 66,N/A,Dec-21,-74.102779567,4.704734881
,10,CL 83 94 04,N/A,Dec-21,-74.103399326,4.7094249570001
,10,CL 83B 94F 04,N/A,Dec-21,-74.103322618,4.709993535
,10,TV 94L 85 30,N/A,Dec-21,-74.103095661,4.7114514960001
,10,AK 70 47 15 LC 1,N/A,Dec-21,-74.109382326,4.6640250940001
,10,CL 63C 70 05,N/A,Dec-21,-74.099796708,4.672427618
,10,CL 63A BIS 70 05,N/A,Dec-21,-74.100072418,4.672036137
,10,CL 63A BIS 70 17,N/A,Dec-21,-74.100138453,4.6720848640001
,10,AK 70 63A 45,N/A,Dec-21,-74.100206037,4.671866113
,10,CL 63C 70 14,N/A,Dec-21,-74.09970065,4.6727045810001
,10,AK 72 68 46,N/A,Dec-21,-74.097754764,4.682621203
,10,CL 77 69Q 68,N/A,Dec-21,-74.087272245,4.6885273240001
,10,CL 73A 70 24 PI 1,N/A,Dec-21,-74.090281676,4.6864466870001
,10,KR 70F 74B 20,N/A,Dec-21,-74.090851576,4.6880786290001
,10,KR 70F 74B 40,N/A,Dec-21,-74.090753902,4.6882174670001
,10,CL 74 70G 18,N/A,Dec-21,-74.091809109,4.688038388
,10,KR 69I 68 29,N/A,Dec-21,-74.093065736,4.678799875
,10,KR 69P 77 36,N/A,Dec-21,-74.08601876,4.68738517
,10,CL 78 69K 35,N/A,Dec-21,-74.085477548,4.687528851
,10,CL 75 69P 34,N/A,Dec-21,-74.087402023,4.6869612470001
,10,KR 69K 74B 67,N/A,Dec-21,-74.087436808,4.685792266
,10,CL 77 69P 73,N/A,Dec-21,-74.087063467,4.6877839910001
,10,KR 69P 72A 18,N/A,Dec-21,-74.090400626,4.6838824700001
,10,KR 69Q 73A 28,N/A,Dec-21,-74.089405825,4.685826961
,10,KR 69K 74B 61,N/A,Dec-21,-74.087500599,4.685741289
,10,CL 79A 69T 40,N/A,Dec-21,-74.085783145,4.6907102280001
,10,AK 70 79 09,N/A,Dec-21,-74.086655306,4.6913178460001
,10,KR 74B 65A 45,N/A,Dec-21,-74.103177807,4.682686916
,10,KR 77A 68 64,N/A,Dec-21,-74.10305224,4.686657586
,10,KR 81A 71B 37 PI 1,N/A,Dec-21,-74.103155168,4.6933033220001
,10,KR 80 71B 03,N/A,Dec-21,-74.102053912,4.6921516240001
,10,KR 80 69A 08,N/A,Dec-21,-74.103871579,4.6893482360001
,10,KR 80 73 05,N/A,Dec-21,-74.100734265,4.693793016
,10,AC 72 80 70,N/A,Dec-21,-74.102113579,4.693189811
,10,CL 74 BIS 80 15,N/A,Dec-21,-74.099978931,4.6947274660001
,10,KR 80 72A 30,N/A,Dec-21,-74.100923333,4.69307665
,10,AC 72 77A 70,N/A,Dec-21,-74.100297528,4.6917126430001
,10,CL 76 81 04,N/A,Dec-21,-74.09928625,4.697747867
,10,CL 76 81 33,N/A,Dec-21,-74.100110643,4.697567314
,10,DG 81F 72C 66,N/A,Dec-21,-74.089574599,4.6999323420001
,10,DG 81I 72B 89,N/A,Dec-21,-74.089657128,4.701037604
,10,DG 81C BIS 72C 04,N/A,Dec-21,-74.08885667,4.699326819
,10,AC 80 83 08 LC 1,N/A,Dec-21,-74.098937749,4.7018598980001
,10,DG 87 BIS 79A 81,N/A,Dec-21,-74.095554938,4.707328083
,10,DG 84A 76 81,N/A,Dec-21,-74.093189364,4.705813886
,10,AC 72 77A 20,N/A,Dec-21,-74.099919778,4.691405005
,10,KR 77A 69A 12,N/A,Dec-21,-74.102128686,4.687953517
,10,CL 72A 72A 65,N/A,Dec-21,-74.096123166,4.6887586170001
,10,AC 72 77A 93 LC 1,N/A,Dec-21,-74.100837481,4.691544273
,10,DG 83 76 45,N/A,Dec-21,-74.092944558,4.7036120340001
,10,KR 87 68 32,N/A,Dec-21,-74.109505664,4.6913809920001
,10,KR 90 69A 84,N/A,Dec-21,-74.110325085,4.6948147690001
,10,CL 86 94I 29,N/A,Dec-21,-74.102770303,4.7116691460001
,10,TV 94 80C 51,N/A,Dec-21,-74.106116057,4.7076344920001
,10,TV 94 80D 39,N/A,Dec-21,-74.105725739,4.707897609
,10,CL 82C 94J 21,N/A,Dec-21,-74.104656939,4.710446946
,10,CL 82 94J 12,N/A,Dec-21,-74.105516441,4.7094630510001
,10,TV 94 82A 85,N/A,Dec-21,-74.103648905,4.709282601
,10,CL 73 87 75,N/A,Dec-21,-74.106451582,4.6981553640001
,10,CL 64 122A 15,N/A,Dec-21,-74.142292699,4.7148576490001
,12,KR 27C 71 80,N/A,Dec-21,-74.070214642,4.6635732980001
,12,KR 62 67A 21,N/A,Dec-21,-74.084801513,4.6706570700001
,12,CL 63A 16 55,N/A,Dec-21,-74.067101783,4.6507866170001
,12,CL 77 20B 14,N/A,Dec-21,-74.061556542,4.665861458
,12,AK 20 82 41,N/A,Dec-21,-74.060578433,4.670128963
,12,AK 20 81 55,N/A,Dec-21,-74.060988023,4.669149496
,12,CL 86 49D 19,N/A,Dec-21,-74.06687136,4.676107869
,12,AK 45 94 83,N/A,Dec-21,-74.058375634,4.6833670780001
,12,KR 47 95 14,N/A,Dec-21,-74.059619577,4.684010573
,12,CL 98A 49 29,N/A,Dec-21,-74.061326305,4.6864123880001
,12,KR 49 98 07,N/A,Dec-21,-74.061315697,4.686215417
,12,KR 57A 74A 05,N/A,Dec-21,-74.077132458,4.6734055270001
,12,KR 61 79 52,N/A,Dec-21,-74.076539806,4.678129676
,12,KR 58 90 44,N/A,Dec-21,-74.065620899,4.679724778
,12,KR 49A 93 55,N/A,Dec-21,-74.06249314,4.6817349670001
,12,KR 49 99 10,N/A,Dec-21,-74.060710429,4.687055561
,12,KR 60 97 25,N/A,Dec-21,-74.065867332,4.6857801640001
,12,AK 30 67 77,N/A,Dec-21,-74.076851783,4.663723411
,12,KR 55 74 04,N/A,Dec-21,-74.075292409,4.671492319
,12,AK 60 66 50,N/A,Dec-21,-74.084159794,4.6674681580001
,12,AK 60 66 62,N/A,Dec-21,-74.084083387,4.6675688510001
,12,AK 60 66B 14,N/A,Dec-21,-74.083726038,4.6680458320001
,12,AK 60 66B 20,N/A,Dec-21,-74.083688015,4.6680969020001
,12,AK 60 66B 34,N/A,Dec-21,-74.083612869,4.668198499
,12,AK 60 67B 12,N/A,Dec-21,-74.082565681,4.6696708440001
,12,KR 55B 76 17,N/A,Dec-21,-74.075118239,4.6743665820001
,10,CL 63A BIS 69 09,N/A,Dec-21,-74.09697213,4.6695984300001
,10,KR 73A 68B 29,N/A,Dec-21,-74.099480372,4.6848365340001
,10,KR 68H 77 60,N/A,Dec-21,-74.083234026,4.684282758
,10,CL 79 68C 12,N/A,Dec-21,-74.081343537,4.684675349
,10,CL 74 73 51,N/A,Dec-21,-74.095000914,4.690367741
,10,CL 75 89 16,N/A,Dec-21,-74.105936618,4.700811582
,10,KR 70D 64D 11,N/A,Dec-21,-74.099188249,4.6760015140001
,10,CL 64 70 05,N/A,Dec-21,-74.099099315,4.6735098670001
,10,CL 68B BIS 70 34,N/A,Dec-21,-74.094392684,4.68060118
,10,KR 70B 71 18,N/A,Dec-21,-74.092913689,4.6831189230001
,10,AC 72 70D 13,N/A,Dec-21,-74.092845168,4.6849394670001
,10,KR 70F 73A 81,N/A,Dec-21,-74.091305844,4.687966123
,10,KR 70F 73A 69,N/A,Dec-21,-74.091368017,4.6878773610001
,10,KR 70F 73A 33,N/A,Dec-21,-74.091554985,4.6876114340001
,10,KR 69F 63A 95,N/A,Dec-21,-74.09768863,4.670999508
,10,AC 64C 69 04,N/A,Dec-21,-74.095020616,4.672305431
,10,KR 69C 71 26,N/A,Dec-21,-74.089859479,4.681014293
,10,KR 69H 73 49,N/A,Dec-21,-74.088715077,4.683536212
,10,CL 63D 71 60,N/A,Dec-21,-74.101619954,4.6747216850001
,10,CL 64F 74A 10,N/A,Dec-21,-74.104299159,4.6805531260001
,10,AC 63 73A 44,N/A,Dec-21,-74.10562185,4.677108623
,10,CL 67 80 03,N/A,Dec-21,-74.105789103,4.6873066050001
,10,KR 80 72A 46,N/A,Dec-21,-74.100821336,4.6932031960001
,10,CL 76 76 48,N/A,Dec-21,-74.095865212,4.6951635140001
,10,CL 75A 76 79,N/A,Dec-21,-74.096950927,4.694333407
,10,CL 76 78 13,N/A,Dec-21,-74.097686345,4.6961193870001
,10,CL 82 82A 27,N/A,Dec-21,-74.097756904,4.702384105
,10,DG 87 BIS 79A 23,N/A,Dec-21,-74.094955512,4.707422863
,10,DG 83 BIS 76 03,N/A,Dec-21,-74.092548639,4.704036677
,10,DG 83 76 04 PI 1,N/A,Dec-21,-74.092554597,4.7038806570001
,10,KR 76 72A 03,N/A,Dec-21,-74.0987028,4.690959186
,10,CL 66A 72 40,N/A,Dec-21,-74.099541653,4.681893738
,10,KR 72A 72 40,N/A,Dec-21,-74.095292784,4.68842518
,10,KR 77A 71A 38,N/A,Dec-21,-74.100153279,4.6904506330001
,10,CL 71 77 28,N/A,Dec-21,-74.10056564,4.6891506040001
,10,AC 72 78 91,N/A,Dec-21,-74.101613071,4.6922058320001
,10,TV 76 81G 81,N/A,Dec-21,-74.091992803,4.700911058
,10,TV 93 64G 35,N/A,Dec-21,-74.117651666,4.6908465120001
,10,KR 90 68A 47,N/A,Dec-21,-74.111353859,4.693637702
,10,KR 90 70 17,N/A,Dec-21,-74.110415698,4.695285369
,10,CL 69A 90 70,N/A,Dec-21,-74.111671499,4.69439866
,10,CL 70A 87A 04,N/A,Dec-21,-74.108415786,4.6945913920001
,10,CL 80C BIS 94I 10,N/A,Dec-21,-74.106441019,4.7079813560001
,10,CL 85 91 34,N/A,Dec-21,-74.101798551,4.709549872
,12,KR 58 79 36,N/A,Dec-21,-74.075148695,4.676988664
,12,CL 75A 26 12,N/A,Dec-21,-74.065949312,4.666923572
,12,CL 63B 21 34 AP 400,N/A,Dec-21,-74.070492478,4.652738524
,12,KR 21 66 99,N/A,Dec-21,-74.068471894,4.6571462210001
,12,CL 67 25 34 LC 101,N/A,Dec-21,-74.070794439,4.6588449020001
,12,CL 67 25 36 LC 0,N/A,Dec-21,-74.070794439,4.6588449020001
,12,CL 63F 28A 11,N/A,Dec-21,-74.076582429,4.656225411
,12,CL 63C 28A 15,N/A,Dec-21,-74.076897473,4.654430835
,12,KR 28 63B 39,N/A,Dec-21,-74.075991299,4.65395563
,12,CL 63A 27 75 PI 2,N/A,Dec-21,-74.075123705,4.65237517
,12,CL 64A 28A 38,N/A,Dec-21,-74.075801513,4.6590056040001
